parameter_id,HMGULA_CBC_003_001
mouse_life_stage,E12.5
parameter_name,Chloride
pvalue,0.2067165
analysis_id,67u94p97r07ikp7
gene_accession_id,MGI:2444554
gene_symbol,Mapkap1
mouse_strain,C57BL
