mouse_life_stage,Early adult
gene_accession_id,MGI:1917810
pvalue,0.571312
parameter_name,UIBC (unsaturated iron binding capacity)
analysis_id,po525e71w03d5sh
gene_symbol,Wars2
mouse_strain,C57BL
parameter_id,IMPC_CBC_024_001
