parameter_id,ESLIM_008_001_001
mouse_strain,C57BL
analysis_id,o3yg0453p82822c
mouse_life_stage,Early adult
gene_symbol,Maco1
parameter_name,Body position
gene_accession_id,MGI:1913396
pvalue,0.568174
