mouse_life_stage,E18.5
gene_accession_id,MGI:1914561
gene_symbol,Nanp
parameter_name,Glucose
pvalue,0.5915427
mouse_strain,C57BL
parameter_id,IMPC_CBC_018_001
analysis_id,7fcr4zyt750bx4m
