parameter_id,IMPC_IMM_047_001
gene_symbol,Tatdn3
parameter_name,DN CD44+CD62L+ NKT cells
gene_accession_id,MGI:1916222
mouse_strain,C57BL
mouse_life_stage,Early adult
analysis_id,os40r23h77s95p9
pvalue,0.3504737
