parameter_id,IMPC_EYE_092_002
pvalue,0.7115428
gene_symbol,Kif24
analysis_id,wqv9686c79s8093
mouse_strain,C57BL
gene_accession_id,MGI:1918345
parameter_name,Retina (combined)
mouse_life_stage,Early adult
