gene_symbol,Slc30a4
mouse_life_stage,Middle aged adult
pvalue,0.9520461
parameter_name,Coat - hair distribution - back
gene_accession_id,MGI:1345282
analysis_id,9z75d4n3iy2527i
mouse_strain,C57BL
parameter_id,IMPC_CSD_011_001
