parameter_id,IMPC_CBC_009_001
analysis_id,vmn459074xie1of
gene_accession_id,MGI:1920344
mouse_life_stage,Early adult
gene_symbol,Sgip1
mouse_strain,C57BL
parameter_name,Calcium
pvalue,0.8805315
