mouse_life_stage,Late adult
pvalue,0.9068408
parameter_name,Ly6Clow monocyte number
mouse_strain,C57BL
parameter_id,MGP_PBI_038_001
gene_symbol,Nucks1
gene_accession_id,MGI:1934811
analysis_id,3934e3kzha64880
