parameter_id,MGP_IMM_125_001
analysis_id,39kqdn7io5z476c
gene_symbol,Gpbp1l1
parameter_name,Eosinophils - % of CD45+
mouse_strain,C57BL
pvalue,0.2692384
gene_accession_id,MGI:1924360
mouse_life_stage,Early adult
