parameter_id,IMPC_IMM_054_001
analysis_id,9z1y5877wzz1938
mouse_life_stage,E9.5
gene_symbol,Tiprl
mouse_strain,C57BL
parameter_name,NK Subsets (Q1)
gene_accession_id,MGI:1915087
pvalue,0.6536205
