parameter_id,IMPC_DXA_007_001
pvalue,0.6257314
mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,94i13g04f0h8h3d
gene_symbol,Trp53i11
parameter_name,BMC/Body weight
gene_accession_id,MGI:2670995
