parameter_id,IMPC_HEM_030_001
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_accession_id,MGI:3026886
analysis_id,0cta1x47qn9d349
gene_symbol,Cdin1
parameter_name,Neutrophil cell count
pvalue,0.7302782
