parameter_id,IMPC_EYE_026_001
gene_accession_id,MGI:1919107
mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,1r2330e8l5v1k27
pvalue,0.9732472
parameter_name,Retinal Blood Vessels Pattern
gene_symbol,Slc17a9
