mouse_strain,C57BL
mouse_life_stage,Early adult
analysis_id,nzhs2j6q549pic3
parameter_name,Weight
gene_accession_id,MGI:2139080
parameter_id,M-G-P_005_001_001
gene_symbol,Dzank1
pvalue,0.544901
