parameter_id,ESLIM_021_001_005
gene_symbol,Sema6c
mouse_life_stage,Early adult
analysis_id,3129bmenbb6p195
parameter_name,HDL-cholesterol
mouse_strain,C57BL
pvalue,0.3853849
gene_accession_id,MGI:1338032
