parameter_id,MGP_MLN_005_001
parameter_name,Effector CD4+ T helper cells - % of CD4+ T helper cells
analysis_id,j1m8k5rdu44s9cm
mouse_strain,C57BL
mouse_life_stage,Early adult
pvalue,0.730915
gene_accession_id,MGI:1915325
gene_symbol,Lurap1
