mouse_life_stage,E15.5
gene_accession_id,MGI:2444554
parameter_id,JAX_SLW_013_001
analysis_id,xw611xb3jktl981
mouse_strain,C58BL
parameter_name,Breath rate during sleep mean
gene_symbol,Mapkap1
pvalue,0.71889
