parameter_id,ESLIM_008_001_017
mouse_strain,C57BL
parameter_name,Limb grasping
gene_symbol,Tiprl
analysis_id,3ivd15h3obarplt
mouse_life_stage,E12.5
gene_accession_id,MGI:1915087
pvalue,0.7110231
