mouse_life_stage,E9.5
gene_symbol,Slc39a10
analysis_id,yg2mv55g18n2k17
pvalue,0.812427
mouse_strain,C57BL
gene_accession_id,MGI:1914515
parameter_id,MGP_MLN_011_001
parameter_name,KLRG1+ Treg cells - % of Treg
