parameter_id,IMPC_CBC_004_001
pvalue,0.8010273
gene_symbol,Exd1
gene_accession_id,MGI:3045306
mouse_life_stage,Early adult
analysis_id,21985f7scs59663
mouse_strain,C57BL
parameter_name,Urea (Blood Urea Nitrogen - BUN)
