parameter_id,IMPC_XRY_023_001
gene_symbol,Sprr1b
pvalue,0.43532
analysis_id,q742l2p694m2xl0
gene_accession_id,MGI:106659
mouse_strain,C57BL
parameter_name,Ulna
mouse_life_stage,Early adult
