mouse_life_stage,Early adult
pvalue,0.5485736
analysis_id,p8788073b5b0z05
gene_symbol,Sike1
mouse_strain,C57BL
parameter_name,Creatinine
gene_accession_id,MGI:1913891
parameter_id,HMGULA_CBC_005_001
