mouse_life_stage,E9.5
gene_symbol,Dmap1
parameter_name,Percentage center time
analysis_id,iuh695mu8gks5tt
gene_accession_id,MGI:1913483
parameter_id,JAX_OFD_022_001
mouse_strain,C57BL
pvalue,0.2476008
