parameter_id,ESLIM_007_001_006
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_accession_id,MGI:1338022
pvalue,0.9409048
gene_symbol,Opn3
analysis_id,0f86b8bf451y3at
parameter_name,Periphery distance travelled
