parameter_id,MGP_PBI_002_001
analysis_id,6gznic8zc9gmecy
mouse_strain,C57BL
parameter_name,Alpha beta T cell percentage
gene_accession_id,MGI:2446274
mouse_life_stage,Late adult
gene_symbol,Frmpd1
pvalue,0.8056664
