gene_symbol,Slc39a10
mouse_life_stage,E9.5
mouse_strain,C57BL
gene_accession_id,MGI:1914515
pvalue,0.3028208
parameter_name,KLRG1+ mature NK cell number
analysis_id,497a57bjjnf9226
parameter_id,MGP_PBI_031_001
