parameter_id,IMPC_IMM_069_001
gene_accession_id,MGI:1914437
analysis_id,40352l2a146646t
gene_symbol,Zmynd19
mouse_life_stage,Early adult
pvalue,0.80894
mouse_strain,C57BL
parameter_name,Transitional B Cells (CD21/35 low)
