parameter_id,MGP_MLN_005_001
pvalue,0.3186949
mouse_life_stage,Early adult
gene_accession_id,MGI:1338032
mouse_strain,C57BL
analysis_id,12s6k0rdd81u095
parameter_name,Effector CD4+ T helper cells - % of CD4+ T helper cells
gene_symbol,Sema6c
