mouse_life_stage,E12.5
mouse_strain,C57BL
parameter_name,Hindpaw - size
parameter_id,JAXLA_CSD_041_002
gene_accession_id,MGI:88174
pvalue,0.08469842
analysis_id,vmmd0qr7sa1r453
gene_symbol,Bmi1
