parameter_id,ESLIM_011_001_704
analysis_id,ci6iydga9p50n47
gene_accession_id,MGI:1920638
pvalue,0.3036985
mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_name,Prepulse inhibition - PP4
gene_symbol,Bpifa3
