mouse_strain,C57BL
analysis_id,y488snc21xnh370
parameter_name,Center resting time
pvalue,0.3128677
parameter_id,JAX_OFD_015_001
mouse_life_stage,E18.5
gene_accession_id,MGI:1914561
gene_symbol,Nanp
