parameter_id,IMPC_EYE_092_001
pvalue,1.496501
gene_accession_id,MGI:1921493
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_symbol,Slx4ip
parameter_name,Retina (combined)
analysis_id,gkyb54671dyg089
