parameter_id,MGP_PBI_018_001
pvalue,0.3474146
gene_accession_id,MGI:99605
mouse_strain,C57BL
analysis_id,470qu3n21b0i45s
gene_symbol,Cntfr
mouse_life_stage,Early adult
parameter_name,Ly6Clow monocyte percentage
