parameter_id,ESLIM_014_001_008
analysis_id,4wnn2j1rq238udg
gene_symbol,Hpca
mouse_life_stage,Late adult
mouse_strain,C57BL
parameter_name,Cornea vascularisation
pvalue,0.2641737
gene_accession_id,MGI:1336200
