mouse_life_stage,Middle aged adult
gene_symbol,AU040320
parameter_name,Tremor
parameter_id,TCPLA_CSD_030_001
gene_accession_id,MGI:2140475
pvalue,0.4129317
mouse_strain,C57BL
analysis_id,uk903k2c5kvc544
