parameter_id,IMPC_IMM_073_001
analysis_id,a1435273073yb9c
gene_accession_id,MGI:1914437
mouse_strain,C57BL
gene_symbol,Zmynd19
parameter_name,cDCs CD11b Type
pvalue,0.852305
mouse_life_stage,Early adult
