parameter_id,MGP_MLN_064_001
parameter_name,Total CD4+ T cells - % of CD45+
analysis_id,p4981enwwa608j3
mouse_life_stage,Early adult
pvalue,0.3282566
gene_symbol,Pum1
gene_accession_id,MGI:1931749
mouse_strain,C57BL
