mouse_life_stage,Late adult
gene_accession_id,MGI:2446274
pvalue,0.4795703
gene_symbol,Frmpd1
analysis_id,4bmpxcu9yag10ny
mouse_strain,C57BL
parameter_id,IMPC_EYE_007_001
parameter_name,Cornea
