parameter_id,MGP_IMM_013_001
parameter_name,Total CD8+ T cells - % of ab T cells
analysis_id,255pcwk1391uim6
mouse_strain,C57BL
mouse_life_stage,Middle aged adult
pvalue,0.3818116
gene_symbol,Lpgat1
gene_accession_id,MGI:2446186
