parameter_id,IMPC_CBC_058_001
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_accession_id,MGI:1346088
parameter_name,Cholesterol ratio
pvalue,0.2414022
analysis_id,646nu2d690886h4
gene_symbol,Cd52
