parameter_id,IMPC_XRY_067_001
analysis_id,10hfp70cw93tdw2
gene_symbol,Npbwr1
gene_accession_id,MGI:891989
pvalue,0.6186356
parameter_name,Caudal processes
mouse_strain,C57BL
mouse_life_stage,Early adult
