parameter_id,MGP_PBI_003_001
pvalue,0.202206
parameter_name,CD4+ alpha beta T cell percentage
analysis_id,zx6yb6j08ic9002
mouse_life_stage,Early adult
gene_symbol,Zyg11b
gene_accession_id,MGI:2685277
mouse_strain,C57BL
