parameter_id,IMPC_CBC_014_001
mouse_life_stage,Early adult
pvalue,0.417551
gene_accession_id,MGI:88174
parameter_name,Alkaline phosphatase
gene_symbol,Bmi1
mouse_strain,C57BL
analysis_id,rlda739964p2r7i
