parameter_id,MGP_MLN_006_001
gene_accession_id,MGI:88479
analysis_id,ku534yve0o0608y
pvalue,0.4990034
gene_symbol,Cpa3
mouse_strain,C57BL
parameter_name,Resting CD4+ T helper cells - % of CD4+ T helper cells
mouse_life_stage,Early adult
