mouse_strain,C57BL
pvalue,0.9012543
mouse_life_stage,Early adult
parameter_name,% Pre-pulse inhibition - PPI1
gene_accession_id,MGI:3046938
analysis_id,1w136b83g46703n
gene_symbol,Hrnr
parameter_id,IMPC_ACS_033_001
