parameter_id,MGP_MLN_076_001
mouse_strain,C57BL
gene_accession_id,MGI:88380
mouse_life_stage,Early adult
parameter_name,Naive CD8+ T cells - % of CD45+
gene_symbol,F2
pvalue,0.6040253
analysis_id,v8nhjuj6u4q059g
