gene_accession_id,MGI:2385156
parameter_id,IMPC_IMM_052_001
analysis_id,63x018yqeo16adc
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_symbol,Sdcbp2
parameter_name,Eosinophils
pvalue,1.395344
