mouse_strain,C57BL
analysis_id,tx3q7ff54c7c522
mouse_life_stage,Early adult
pvalue,0.1767782
parameter_id,ESLIM_011_001_702
gene_accession_id,MGI:2444114
parameter_name,Prepulse inhibition - PP2
gene_symbol,Zcchc2
