parameter_id,MGP_IMM_074_001
mouse_strain,C57BL
parameter_name,Resting CD4+ T helper cells - % of CD45+
analysis_id,vlr05139ru3xfiv
pvalue,0.2442919
mouse_life_stage,Early adult
gene_symbol,Tubb4b
gene_accession_id,MGI:1915472
