mouse_life_stage,Early adult
pvalue,0.4333972
gene_accession_id,MGI:107414
mouse_strain,C57BL
parameter_id,IMPC_GEO_048_002
parameter_name,Anophthalmia
gene_symbol,Tnfsf10
analysis_id,2hn5wufd1pi369j
