parameter_id,IMPC_CBC_024_001
analysis_id,i894yt4221r890t
gene_symbol,Bpifa3
parameter_name,UIBC (unsaturated iron binding capacity)
gene_accession_id,MGI:1920638
mouse_life_stage,Early adult
mouse_strain,C57BL
pvalue,0.4213046
