parameter_id,IMPC_XRY_024_001
parameter_name,Femur
gene_symbol,F2
mouse_strain,C57BL
gene_accession_id,MGI:88380
mouse_life_stage,Early adult
pvalue,0.6465116
analysis_id,96ry79pz2k5u850
