mouse_life_stage,Early adult
gene_accession_id,MGI:88461
parameter_name,Eye
analysis_id,t3518l18nn17rna
mouse_strain,C57BL
pvalue,0.9296445
gene_symbol,Col6a3
parameter_id,M-G-P_013_001_001
