mouse_life_stage,Early adult
gene_accession_id,MGI:1309468
parameter_name,Hindlimb digit - size
gene_symbol,Casq1
analysis_id,4d5jj81852u949o
parameter_id,IMPC_CSD_047_001
mouse_strain,C57BL
pvalue,0.6245225
