mouse_life_stage,Early adult
parameter_name,Eyelid morphology
pvalue,0.4519878
mouse_strain,C57BL
parameter_id,IMPC_EYE_004_001
analysis_id,xmqvx514951n4o1
gene_accession_id,MGI:3026886
gene_symbol,Cdin1
