mouse_life_stage,Late adult
mouse_strain,C57BL
parameter_id,IMPC_HEM_005_001
parameter_name,Mean cell volume
gene_accession_id,MGI:2446274
pvalue,0.8387568
analysis_id,tmnx77sxhpmezj4
gene_symbol,Frmpd1
