parameter_id,IMPC_EYE_009_001
parameter_name,Corneal vascularization
gene_accession_id,MGI:1921262
analysis_id,213jpi7s8yuex26
mouse_strain,C57BL
pvalue,0.4205945
gene_symbol,Rap2b
mouse_life_stage,Early adult
