parameter_id,IMPC_IMM_065_001
mouse_life_stage,Early adult
gene_symbol,Slc30a4
parameter_name,B2B Cells
mouse_strain,C57BL
analysis_id,8047z1wcs7pei9u
pvalue,0.3989816
gene_accession_id,MGI:1345282
