pvalue,0.7167041
gene_symbol,Tatdn3
mouse_strain,C57BL
gene_accession_id,MGI:1916222
parameter_id,ESLIM_001_001_117
parameter_name,eye size
analysis_id,jwzvi5oz358mw8i
mouse_life_stage,Early adult
