parameter_id,MGP_MLN_064_001
mouse_strain,C57BL
parameter_name,Total CD4+ T cells - % of CD45+
pvalue,0.1645703
analysis_id,2b563y9r45knpm1
gene_accession_id,MGI:88328
mouse_life_stage,Early adult
gene_symbol,Tnfsf8
