gene_symbol,Slc45a3
analysis_id,6l51r5r5n22j116
parameter_id,IMPC_IMM_064_001
parameter_name,B1B Cells
mouse_strain,C57BL
pvalue,0.6321088
gene_accession_id,MGI:1922082
mouse_life_stage,Early adult
