mouse_life_stage,Middle aged adult
parameter_id,IMPC_DXA_003_001
parameter_name,Lean mass
gene_accession_id,MGI:2446186
mouse_strain,C57BL
pvalue,0.8041181
analysis_id,7xf3mu575zqg6j9
gene_symbol,Lpgat1
