parameter_id,JAX_OFD_017_001
gene_accession_id,MGI:894679
gene_symbol,Bach2
mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_name,Center average speed
pvalue,0.5204188
analysis_id,9c9bekq4jk029kf
